Date/Time,Hs,Hmax,Tp,Tz,Peak Direction,SST
2019-01-16 17:00:00,0.679,1.320,3.686,3.311,80.43,28.300
2019-01-16 17:30:00,0.684,1.080,4.036,3.404,90.43,28.300
2019-01-16 18:00:00,0.709,1.400,3.603,3.348,88.43,28.250
2019-01-16 18:30:00,0.679,1.390,3.307,3.406,87.43,28.200
2019-01-16 19:00:00,0.683,1.310,4.302,3.446,88.43,28.200
2019-01-16 19:30:00,0.684,1.210,4.208,3.613,88.43,28.200
2019-01-16 20:00:00,0.684,1.220,4.380,3.467,82.43,28.150
2019-01-16 20:30:00,0.740,1.230,4.046,3.573,84.43,28.150
2019-01-16 21:00:00,0.707,1.300,4.462,3.491,90.43,28.150
2019-01-16 21:30:00,0.698,1.170,4.837,3.601,90.43,28.150
2019-01-16 22:00:00,0.689,1.200,4.703,3.558,75.43,28.100
2019-01-16 22:30:00,0.708,1.470,4.568,3.570,82.43,28.100
2019-01-16 23:00:00,0.706,1.220,4.518,3.608,85.43,28.100
2019-01-16 23:30:00,0.718,1.410,4.619,3.511,75.43,28.100
2019-01-17 00:00:00,0.697,1.190,3.822,3.603,78.43,28.050
2019-01-17 00:30:00,0.722,1.100,4.699,3.613,85.43,28.050
2019-01-17 01:00:00,0.730,1.280,4.477,3.618,80.43,28.050
2019-01-17 01:30:00,0.694,1.180,3.799,3.548,85.43,28.050
2019-01-17 02:00:00,0.665,1.380,4.901,3.547,80.43,28.050
2019-01-17 02:30:00,0.662,1.310,4.388,3.737,85.43,28.050
2019-01-17 03:00:00,0.642,1.140,4.617,3.744,73.43,28.050
2019-01-17 03:30:00,0.689,1.200,5.106,3.448,81.43,28.050
2019-01-17 04:00:00,0.758,1.400,3.594,3.564,82.43,28.000
2019-01-17 04:30:00,0.691,1.200,4.207,3.466,74.43,28.000
2019-01-17 05:00:00,0.587,0.990,5.954,3.722,84.43,27.950
2019-01-17 05:30:00,0.565,1.000,4.701,3.711,67.43,28.000
2019-01-17 06:00:00,0.557,0.930,4.587,3.881,75.43,28.000
2019-01-17 06:30:00,0.582,0.910,4.387,3.630,73.43,27.950
2019-01-17 07:00:00,0.649,1.010,4.186,3.472,74.43,27.950
2019-01-17 07:30:00,0.643,1.140,4.314,3.421,70.43,27.950
2019-01-17 08:00:00,0.627,1.290,4.615,3.419,82.43,28.000
2019-01-17 08:30:00,0.603,0.900,4.594,3.356,74.43,28.000
2019-01-17 09:00:00,0.587,1.140,4.514,3.373,81.43,28.000
2019-01-17 09:30:00,0.586,0.980,3.707,3.289,75.43,28.050
2019-01-17 10:00:00,0.624,1.170,4.496,3.259,78.43,28.050
2019-01-17 10:30:00,0.578,0.910,3.149,3.307,81.43,28.100
2019-01-17 11:00:00,0.629,1.100,3.417,3.315,90.43,28.150
2019-01-17 11:30:00,0.602,1.160,3.876,3.293,80.43,28.200
2019-01-17 12:00:00,0.619,1.020,4.206,3.347,88.43,28.250
2019-01-17 12:30:00,0.595,0.990,4.386,3.375,90.43,28.300
2019-01-17 13:00:00,0.546,0.910,3.481,3.366,77.43,28.300
2019-01-17 13:30:00,0.523,1.000,4.934,3.365,75.43,28.400
2019-01-17 14:00:00,0.542,0.930,3.409,3.379,85.43,28.450
2019-01-17 14:30:00,0.539,0.940,4.394,3.469,87.43,28.500
2019-01-17 15:00:00,0.521,0.890,4.125,3.372,77.43,28.550
2019-01-17 15:30:00,0.541,1.050,3.890,3.380,75.43,28.500
2019-01-17 16:00:00,0.591,1.110,4.118,3.381,81.43,28.400
2019-01-17 16:30:00,0.567,1.090,3.806,3.213,78.43,28.400
2019-01-17 17:00:00,0.588,1.180,3.308,3.225,75.43,28.350
2019-01-17 17:30:00,0.596,1.000,3.098,3.231,82.43,28.350
2019-01-17 18:00:00,0.617,1.210,3.201,3.320,92.43,28.300
2019-01-17 18:30:00,0.660,1.450,3.810,3.305,94.43,28.300
2019-01-17 19:00:00,0.664,1.080,3.459,3.323,97.43,28.250
2019-01-17 19:30:00,0.633,0.990,3.743,3.230,98.43,28.250
2019-01-17 20:00:00,0.627,1.220,3.609,3.347,94.43,28.250
2019-01-17 20:30:00,0.639,1.230,3.958,3.356,84.43,28.200
2019-01-17 21:00:00,0.669,1.230,4.122,3.314,97.43,28.200
2019-01-17 21:30:00,0.712,1.100,3.969,3.453,90.43,28.200
2019-01-17 22:00:00,0.714,1.570,4.498,3.467,90.43,28.150
2019-01-17 22:30:00,0.795,1.360,4.214,3.435,85.43,28.150
2019-01-17 23:00:00,0.892,1.440,4.298,3.641,91.43,28.150
2019-01-17 23:30:00,0.906,1.620,4.615,3.675,91.43,28.200
2019-01-18 00:00:00,0.895,1.660,3.887,3.721,94.43,28.200
2019-01-18 00:30:00,0.966,2.020,5.038,3.833,87.43,28.150
2019-01-18 01:00:00,0.994,1.720,5.311,3.879,91.43,28.150
2019-01-18 01:30:00,0.969,1.730,5.247,3.877,94.43,28.150
2019-01-18 02:00:00,0.907,1.680,5.335,3.692,90.43,28.150
2019-01-18 02:30:00,0.974,1.870,5.404,3.846,82.43,28.100
2019-01-18 03:00:00,0.890,1.550,5.630,3.666,85.43,28.100
2019-01-18 03:30:00,0.860,1.460,4.945,3.632,85.43,28.050
2019-01-18 04:00:00,0.915,1.490,5.086,3.813,85.43,28.050
2019-01-18 04:30:00,0.875,1.420,5.077,3.619,90.43,28.100
2019-01-18 05:00:00,0.899,1.600,5.158,3.731,87.43,28.100
2019-01-18 05:30:00,0.871,1.660,4.708,3.718,90.43,28.100
2019-01-18 06:00:00,0.826,1.440,5.170,3.652,84.43,28.100
2019-01-18 06:30:00,0.833,1.310,4.596,3.822,87.43,28.050
2019-01-18 07:00:00,0.812,1.200,5.482,3.866,85.43,28.050
2019-01-18 07:30:00,0.786,1.570,4.948,3.646,87.43,28.050
2019-01-18 08:00:00,0.817,1.380,4.291,3.678,85.43,28.050
2019-01-18 08:30:00,0.833,1.550,4.813,3.739,91.43,28.050
2019-01-18 09:00:00,0.822,1.490,5.335,3.622,88.43,28.100
2019-01-18 09:30:00,0.873,1.480,4.611,3.712,90.43,28.100
2019-01-18 10:00:00,0.875,1.350,4.137,3.622,88.43,28.100
2019-01-18 10:30:00,0.891,1.610,4.394,3.648,92.43,28.150
2019-01-18 11:00:00,0.921,1.780,4.593,3.798,87.43,28.150
2019-01-18 11:30:00,0.925,1.600,4.280,3.628,85.43,28.250
2019-01-18 12:00:00,1.005,2.120,4.951,3.877,81.43,28.200
2019-01-18 12:30:00,0.970,1.690,5.082,3.807,82.43,28.300
2019-01-18 13:00:00,0.886,1.650,5.053,3.716,84.43,28.250
2019-01-18 13:30:00,0.923,1.470,5.163,3.826,92.43,28.350
2019-01-18 14:00:00,0.898,1.650,4.945,3.817,77.43,28.350
2019-01-18 14:30:00,0.945,1.700,5.180,3.774,71.43,28.350
2019-01-18 15:00:00,0.859,1.540,4.958,3.549,75.43,28.400
2019-01-18 15:30:00,0.867,1.500,5.303,3.747,82.43,28.400
2019-01-18 16:00:00,0.889,1.460,4.696,3.661,77.43,28.250
2019-01-18 16:30:00,0.849,1.380,4.816,3.710,87.43,28.250
2019-01-18 17:00:00,0.810,1.350,4.585,3.596,80.43,28.300
2019-01-18 17:30:00,0.805,1.460,4.939,3.481,85.43,28.350
2019-01-18 18:00:00,0.855,1.480,4.602,3.585,82.43,28.300
2019-01-18 18:30:00,0.823,1.470,3.810,3.621,74.43,28.300
2019-01-18 19:00:00,0.839,1.450,4.034,3.609,84.43,28.300
2019-01-18 19:30:00,0.857,1.530,4.799,3.621,85.43,28.250
2019-01-18 20:00:00,0.894,1.960,4.723,3.785,84.43,28.250
2019-01-18 20:30:00,0.915,1.630,4.591,3.677,92.43,28.250
2019-01-18 21:00:00,0.920,1.830,4.207,3.694,90.43,28.250
2019-01-18 21:30:00,0.938,1.770,4.627,3.784,81.43,28.250
2019-01-18 22:00:00,0.959,1.500,5.330,3.893,90.43,28.300
2019-01-18 22:30:00,0.981,1.510,4.969,3.737,75.43,28.300
2019-01-18 23:00:00,0.994,2.130,4.826,3.801,82.43,28.250
2019-01-18 23:30:00,0.940,1.520,5.184,3.698,85.43,28.200
2019-01-19 00:00:00,0.959,1.610,4.804,3.769,81.43,28.250
2019-01-19 00:30:00,0.967,1.650,5.066,3.867,81.43,28.250
2019-01-19 01:00:00,0.959,1.600,4.846,3.778,80.43,28.250
2019-01-19 01:30:00,0.966,1.760,5.299,3.782,77.43,28.200
2019-01-19 02:00:00,0.947,1.470,5.342,3.883,82.43,28.250
2019-01-19 02:30:00,0.879,1.720,4.864,3.503,75.43,28.200
2019-01-19 03:00:00,0.890,1.550,4.402,3.822,73.43,28.200
2019-01-19 03:30:00,0.857,1.390,5.200,3.660,84.43,28.200
2019-01-19 04:00:00,0.835,1.480,4.299,3.639,82.43,28.150
2019-01-19 04:30:00,0.817,1.310,5.213,3.576,80.43,28.150
2019-01-19 05:00:00,0.851,1.450,5.186,3.742,78.43,28.150
2019-01-19 05:30:00,0.819,1.530,5.625,3.643,75.43,28.150
2019-01-19 06:00:00,0.867,1.530,4.323,3.643,94.43,28.150
2019-01-19 06:30:00,0.791,1.550,3.745,3.563,78.43,28.150
2019-01-19 07:00:00,0.785,1.390,4.825,3.626,85.43,28.200
2019-01-19 07:30:00,0.821,1.290,4.063,3.773,84.43,28.200
2019-01-19 08:00:00,0.817,1.230,4.497,3.738,84.43,28.200
2019-01-19 08:30:00,0.793,1.280,4.403,3.735,82.43,28.200
2019-01-19 09:00:00,0.761,1.360,4.668,3.772,90.43,28.200
2019-01-19 09:30:00,0.726,1.200,5.627,3.732,77.43,28.200
2019-01-19 10:00:00,0.676,1.230,5.638,3.611,84.43,28.150
2019-01-19 10:30:00,0.728,1.440,4.806,3.685,90.43,28.250
2019-01-19 11:00:00,0.729,1.120,4.303,3.632,84.43,28.450
2019-01-19 11:30:00,0.698,1.180,4.605,3.578,91.43,28.650
2019-01-19 12:00:00,0.635,1.170,4.583,3.524,88.43,28.650
2019-01-19 12:30:00,0.666,1.150,4.499,3.349,98.43,28.600
2019-01-19 13:00:00,0.640,1.210,3.420,3.280,81.43,28.650
2019-01-19 13:30:00,0.625,1.030,4.928,3.363,77.43,28.700
2019-01-19 14:00:00,0.627,1.110,4.601,3.366,74.43,28.700
2019-01-19 14:30:00,0.598,1.040,3.353,3.280,87.43,28.700
2019-01-19 15:00:00,0.619,1.060,4.035,3.378,74.43,28.750
2019-01-19 15:30:00,0.617,1.090,3.686,3.273,78.43,28.750
2019-01-19 16:00:00,0.666,1.330,3.390,3.189,99.43,28.700
2019-01-19 16:30:00,0.688,1.170,3.683,3.327,90.43,28.600
2019-01-19 17:00:00,0.719,1.430,3.590,3.272,90.43,28.550
2019-01-19 17:30:00,0.755,1.330,3.956,3.520,91.43,28.500
2019-01-19 18:00:00,0.723,1.370,3.669,3.575,91.43,28.450
2019-01-19 18:30:00,0.743,1.400,4.805,3.562,80.43,28.450
2019-01-19 19:00:00,0.788,1.510,4.853,3.582,90.43,28.400
2019-01-19 19:30:00,0.841,1.780,4.052,3.768,87.43,28.400
2019-01-19 20:00:00,0.907,1.550,5.065,3.779,91.43,28.350
2019-01-19 20:30:00,0.909,1.430,4.692,3.873,90.43,28.300
2019-01-19 21:00:00,0.992,1.500,5.073,3.963,94.43,28.300
2019-01-19 21:30:00,0.960,1.740,5.622,3.781,105.43,28.300
2019-01-19 22:00:00,0.991,1.720,5.177,3.964,95.43,28.300
2019-01-19 22:30:00,1.038,1.750,5.125,3.950,97.43,28.300
2019-01-19 23:00:00,0.976,1.970,4.938,3.922,91.43,28.250
2019-01-19 23:30:00,0.940,1.670,5.040,3.861,85.43,28.250
2019-01-20 00:00:00,0.992,1.670,4.947,3.938,88.43,28.250
2019-01-20 00:30:00,0.961,1.850,5.177,3.829,95.43,28.250
2019-01-20 01:00:00,0.948,1.520,4.219,3.700,97.43,28.250
2019-01-20 01:30:00,0.935,1.710,5.334,3.628,98.43,28.200
2019-01-20 02:00:00,0.857,1.390,5.044,3.775,91.43,28.200
2019-01-20 02:30:00,0.832,1.480,5.487,3.588,87.43,28.200
2019-01-20 03:00:00,0.807,1.560,5.765,3.736,90.43,28.200
2019-01-20 03:30:00,0.798,1.560,5.808,3.625,94.43,28.200
2019-01-20 04:00:00,0.854,1.690,5.626,3.941,85.43,28.150
2019-01-20 04:30:00,0.876,1.560,5.644,3.761,94.43,28.150
2019-01-20 05:00:00,0.828,1.460,4.707,3.483,92.43,28.150
2019-01-20 05:30:00,0.845,1.470,4.849,3.649,92.43,28.100
2019-01-20 06:00:00,0.851,1.300,5.353,3.574,88.43,28.100
2019-01-20 06:30:00,0.893,1.530,4.817,3.738,137.43,28.100
2019-01-20 07:00:00,0.867,1.640,3.307,3.781,88.43,28.100
2019-01-20 07:30:00,0.822,1.340,4.700,3.613,147.43,28.100
2019-01-20 08:00:00,0.813,1.280,4.581,3.744,92.43,28.100
2019-01-20 08:30:00,0.793,1.300,4.712,3.676,97.43,28.100
2019-01-20 09:00:00,0.756,1.370,4.401,3.765,84.43,28.100
2019-01-20 09:30:00,0.736,1.330,5.233,3.679,109.43,28.150
2019-01-20 10:00:00,0.737,1.200,4.617,3.489,94.43,28.150
2019-01-20 10:30:00,0.730,1.510,4.623,3.491,91.43,28.150
2019-01-20 11:00:00,0.774,1.390,4.929,3.626,97.43,28.150
2019-01-20 11:30:00,0.935,1.720,4.950,3.874,92.43,28.200
2019-01-20 12:00:00,1.019,1.660,4.489,3.879,88.43,28.250
2019-01-20 12:30:00,1.146,1.890,6.128,4.031,90.43,28.250
2019-01-20 13:00:00,1.074,1.970,5.065,3.975,95.43,28.250
2019-01-20 13:30:00,1.137,1.870,4.489,3.876,99.43,28.300
2019-01-20 14:00:00,1.110,2.260,5.059,3.933,98.43,28.300
2019-01-20 14:30:00,1.073,1.960,5.675,3.794,102.43,28.300
2019-01-20 15:00:00,1.053,2.030,5.356,3.926,81.43,28.300
2019-01-20 15:30:00,1.120,1.850,4.936,3.866,91.43,28.300
2019-01-20 16:00:00,1.106,2.010,4.821,3.743,91.43,28.300
2019-01-20 16:30:00,1.146,1.750,4.297,3.877,94.43,28.250
2019-01-20 17:00:00,1.114,1.960,4.594,3.842,104.43,28.250
2019-01-20 17:30:00,1.146,2.120,4.920,4.079,95.43,28.250
2019-01-20 18:00:00,1.134,1.970,5.342,4.003,91.43,28.250
2019-01-20 18:30:00,1.159,1.990,5.327,4.017,90.43,28.200
2019-01-20 19:00:00,1.094,1.770,5.078,4.037,95.43,28.200
2019-01-20 19:30:00,1.107,1.990,4.824,4.036,95.43,28.200
2019-01-20 20:00:00,1.263,2.250,5.094,4.163,97.43,28.200
2019-01-20 20:30:00,1.325,2.480,5.639,4.251,92.43,28.200
2019-01-20 21:00:00,1.441,2.860,5.306,4.335,102.43,28.200
2019-01-20 21:30:00,1.552,2.600,5.963,4.580,95.43,28.150
2019-01-20 22:00:00,1.436,2.890,5.629,4.301,98.43,28.150
2019-01-20 22:30:00,1.343,2.560,6.175,4.327,104.43,28.150
2019-01-20 23:00:00,1.276,2.060,5.982,4.214,95.43,28.150
2019-01-20 23:30:00,1.212,2.100,4.928,4.012,97.43,28.100
2019-01-21 00:00:00,1.164,1.780,5.473,4.120,90.43,28.050
2019-01-21 00:30:00,1.098,1.830,5.316,4.024,91.43,28.000
2019-01-21 01:00:00,1.001,1.510,6.342,3.997,91.43,28.000
2019-01-21 01:30:00,0.977,1.620,6.335,4.011,90.43,28.000
2019-01-21 02:00:00,0.953,1.520,6.363,3.999,87.43,28.000
2019-01-21 02:30:00,0.935,1.530,5.803,3.867,88.43,28.000
2019-01-21 03:00:00,0.947,1.830,6.295,3.944,91.43,28.000
2019-01-21 03:30:00,0.945,1.480,6.377,3.839,87.43,28.000
2019-01-21 04:00:00,0.942,1.860,5.330,3.675,95.43,27.950
2019-01-21 04:30:00,0.944,1.480,5.949,3.864,98.43,27.950
2019-01-21 05:00:00,0.974,1.460,5.830,3.852,94.43,27.950
2019-01-21 05:30:00,0.945,1.770,5.180,3.901,90.43,27.950
2019-01-21 06:00:00,0.887,1.580,4.400,3.747,88.43,27.950
2019-01-21 06:30:00,0.961,1.660,5.813,3.904,85.43,27.950
2019-01-21 07:00:00,0.959,1.950,5.214,3.849,88.43,28.000
2019-01-21 07:30:00,0.972,1.600,5.628,3.937,84.43,28.000
2019-01-21 08:00:00,1.011,1.670,5.282,3.833,91.43,28.000
2019-01-21 08:30:00,0.955,1.660,5.091,3.964,94.43,28.000
2019-01-21 09:00:00,0.960,1.700,5.800,4.057,92.43,28.000
2019-01-21 09:30:00,1.003,1.970,5.343,4.011,97.43,28.050
2019-01-21 10:00:00,1.030,1.740,5.160,4.104,88.43,28.050
2019-01-21 10:30:00,1.001,1.790,5.679,4.075,92.43,28.100
2019-01-21 11:00:00,1.000,1.770,5.320,4.087,90.43,28.050
2019-01-21 11:30:00,0.919,1.400,4.906,4.101,95.43,28.100
2019-01-21 12:00:00,0.823,1.610,4.943,3.739,92.43,28.150
2019-01-21 12:30:00,0.812,1.420,5.048,3.898,84.43,28.250
2019-01-21 13:00:00,0.836,1.280,5.494,3.710,88.43,28.200
2019-01-21 13:30:00,0.810,1.510,4.944,3.781,87.43,28.250
2019-01-21 14:00:00,0.829,1.320,4.124,3.697,84.43,28.300
2019-01-21 14:30:00,0.844,1.660,4.954,3.683,84.43,28.250
2019-01-21 15:00:00,0.833,1.380,5.069,3.631,80.43,28.350
2019-01-21 15:30:00,0.827,1.440,5.167,3.696,88.43,28.350
2019-01-21 16:00:00,0.842,1.570,4.588,3.623,95.43,28.400
2019-01-21 16:30:00,0.899,1.850,5.192,3.703,87.43,28.400
2019-01-21 17:00:00,0.868,1.450,4.857,3.524,90.43,28.350
2019-01-21 17:30:00,0.928,1.610,4.044,3.562,87.43,28.300
2019-01-21 18:00:00,0.959,1.530,4.534,3.781,95.43,28.250
2019-01-21 18:30:00,1.011,1.710,4.679,3.705,91.43,28.200
2019-01-21 19:00:00,0.982,1.970,4.685,3.785,92.43,28.200
2019-01-21 19:30:00,1.017,1.650,4.316,3.810,97.43,28.200
2019-01-21 20:00:00,0.991,1.680,5.176,3.829,104.43,28.200
2019-01-21 20:30:00,1.061,1.920,4.939,3.934,92.43,28.150
2019-01-21 21:00:00,1.103,1.880,4.582,4.074,94.43,28.150
2019-01-21 21:30:00,1.183,1.860,4.684,4.163,98.43,28.150
2019-01-21 22:00:00,1.308,2.050,5.206,4.291,98.43,28.150
2019-01-21 22:30:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2019-01-21 23:00:00,1.116,2.000,5.333,4.154,104.43,28.100
2019-01-21 23:30:00,0.998,1.800,5.026,3.902,98.43,28.100
2019-01-22 00:00:00,0.961,1.630,4.218,3.758,97.43,28.100
2019-01-22 00:30:00,0.979,1.960,4.386,3.777,101.43,28.100
2019-01-22 01:00:00,0.987,1.460,4.189,3.969,95.43,28.100
2019-01-22 01:30:00,1.047,1.870,4.707,3.833,91.43,28.100
2019-01-22 02:00:00,1.075,2.110,4.856,3.723,94.43,28.100
2019-01-22 02:30:00,1.186,2.060,6.332,4.026,92.43,28.050
2019-01-22 03:00:00,1.163,1.890,5.055,4.034,94.43,28.050
2019-01-22 03:30:00,1.228,2.180,4.920,4.057,94.43,28.000
2019-01-22 04:00:00,1.099,1.730,5.963,3.972,98.43,28.050
2019-01-22 04:30:00,0.965,1.560,6.004,3.810,98.43,28.000
2019-01-22 05:00:00,0.955,1.520,5.819,3.785,88.43,28.000
2019-01-22 05:30:00,0.862,1.550,5.658,3.561,94.43,28.000
2019-01-22 06:00:00,0.937,1.710,5.705,3.781,88.43,28.000
2019-01-22 06:30:00,0.874,1.300,4.502,3.779,90.43,28.000
2019-01-22 07:00:00,0.945,1.560,4.947,3.840,87.43,28.000
2019-01-22 07:30:00,0.870,1.830,4.112,3.700,90.43,28.050
2019-01-22 08:00:00,0.839,1.560,5.253,3.685,92.43,28.050
2019-01-22 08:30:00,0.859,1.380,4.950,3.796,87.43,28.050
2019-01-22 09:00:00,0.836,1.720,5.075,3.754,90.43,28.050
2019-01-22 09:30:00,0.779,1.480,5.077,3.748,82.43,28.050
2019-01-22 10:00:00,0.827,1.490,4.398,3.676,87.43,28.100
2019-01-22 10:30:00,0.828,1.560,5.179,3.695,88.43,28.150
2019-01-22 11:00:00,0.798,1.380,4.523,3.683,91.43,28.150
2019-01-22 11:30:00,0.819,1.440,4.926,3.800,91.43,28.200
2019-01-22 12:00:00,0.802,1.450,4.124,3.891,84.43,28.250
2019-01-22 12:30:00,0.817,1.400,5.188,3.740,85.43,28.250
2019-01-22 13:00:00,0.816,1.460,5.626,3.611,84.43,28.250
2019-01-22 13:30:00,0.796,1.570,3.961,3.620,87.43,28.300
2019-01-22 14:00:00,0.852,1.330,4.007,3.654,99.43,28.300
2019-01-22 14:30:00,0.898,1.540,4.608,3.819,90.43,28.350
2019-01-22 15:00:00,0.892,1.700,4.700,3.650,87.43,28.350
2019-01-22 15:30:00,0.916,1.590,4.811,3.771,94.43,28.300
2019-01-22 16:00:00,0.812,1.440,5.492,3.698,97.43,28.300
2019-01-22 16:30:00,0.826,1.640,5.455,3.597,92.43,28.300
2019-01-22 17:00:00,0.839,1.660,4.028,3.658,84.43,28.300
2019-01-22 17:30:00,0.840,1.500,4.364,3.580,87.43,28.250
2019-01-22 18:00:00,0.877,1.800,4.544,3.472,80.43,28.250
2019-01-22 18:30:00,0.932,1.390,4.697,3.745,87.43,28.200
2019-01-22 19:00:00,0.971,1.620,4.601,3.660,82.43,28.200
2019-01-22 19:30:00,0.956,1.570,4.507,3.638,90.43,28.200
2019-01-22 20:00:00,0.993,1.740,5.468,3.828,90.43,28.200
2019-01-22 20:30:00,1.075,2.280,4.842,3.929,92.43,28.200
2019-01-22 21:00:00,1.099,1.840,5.209,3.978,94.43,28.200
2019-01-22 21:30:00,1.155,2.450,5.787,4.161,95.43,28.200
2019-01-22 22:00:00,1.135,1.830,4.824,4.120,95.43,28.200
2019-01-22 22:30:00,1.173,2.100,5.285,4.292,92.43,28.150
2019-01-22 23:00:00,1.120,1.810,5.499,4.028,95.43,28.150
2019-01-22 23:30:00,1.058,2.560,5.610,4.186,95.43,28.150
2019-01-23 00:00:00,1.096,1.900,5.337,4.117,92.43,28.100
2019-01-23 00:30:00,1.017,1.540,5.351,4.012,94.43,28.100
2019-01-23 01:00:00,0.993,1.650,5.447,4.117,92.43,28.100
2019-01-23 01:30:00,0.953,1.840,4.120,3.873,95.43,28.100
2019-01-23 02:00:00,0.974,1.530,5.967,3.868,90.43,28.100
2019-01-23 02:30:00,0.955,1.590,5.483,3.740,91.43,28.100
2019-01-23 03:00:00,0.948,1.630,5.791,3.849,87.43,28.100
2019-01-23 03:30:00,0.909,1.450,5.182,3.833,88.43,28.050
2019-01-23 04:00:00,0.854,1.420,5.164,3.768,85.43,28.050
2019-01-23 04:30:00,0.819,1.390,5.228,3.657,80.43,28.050
2019-01-23 05:00:00,0.801,1.460,4.813,3.508,85.43,28.050
2019-01-23 05:30:00,0.821,1.400,5.630,3.692,85.43,28.050
2019-01-23 06:00:00,0.843,1.500,5.480,3.717,82.43,28.050
2019-01-23 06:30:00,0.811,1.420,5.599,3.547,82.43,28.050
2019-01-23 07:00:00,0.797,1.520,5.114,3.634,92.43,28.050
2019-01-23 07:30:00,0.802,1.410,5.127,3.665,80.43,28.050
2019-01-23 08:00:00,0.809,1.460,5.484,3.592,91.43,28.050
2019-01-23 08:30:00,0.785,1.410,5.415,3.529,90.43,28.050
2019-01-23 09:00:00,0.795,1.610,5.225,3.649,88.43,28.050
2019-01-23 09:30:00,0.784,1.550,5.595,3.626,88.43,28.100
2019-01-23 10:00:00,0.870,1.370,5.628,3.921,92.43,28.100
2019-01-23 10:30:00,0.814,1.420,5.336,3.832,94.43,28.100
2019-01-23 11:00:00,0.850,1.370,5.210,3.820,84.43,28.100
2019-01-23 11:30:00,0.876,1.420,5.067,3.857,81.43,28.150
2019-01-23 12:00:00,0.929,1.500,5.726,4.018,82.43,28.150
2019-01-23 12:30:00,0.895,1.400,4.217,3.901,94.43,28.200
2019-01-23 13:00:00,0.937,1.490,3.959,3.783,94.43,28.200
2019-01-23 13:30:00,0.943,1.530,4.936,3.956,91.43,28.200
2019-01-23 14:00:00,0.891,1.430,5.361,3.829,85.43,28.250
2019-01-23 14:30:00,0.864,1.480,5.323,3.719,87.43,28.250
2019-01-23 15:00:00,0.883,1.440,5.631,3.807,88.43,28.200
2019-01-23 15:30:00,0.823,1.510,4.861,3.815,91.43,28.250
2019-01-23 16:00:00,0.826,1.320,4.509,3.710,95.43,28.250
2019-01-23 16:30:00,0.788,1.220,5.062,3.723,91.43,28.200
2019-01-23 17:00:00,0.812,1.530,4.420,3.683,91.43,28.200
2019-01-23 17:30:00,0.797,1.380,4.556,3.666,82.43,28.150
2019-01-23 18:00:00,0.809,1.510,4.601,3.647,88.43,28.150
2019-01-23 18:30:00,0.794,1.310,4.312,3.518,87.43,28.150
2019-01-23 19:00:00,0.811,1.430,4.280,3.658,85.43,28.150
2019-01-23 19:30:00,0.778,1.350,5.357,3.568,84.43,28.150
2019-01-23 20:00:00,0.759,1.570,3.965,3.639,92.43,28.150
2019-01-23 20:30:00,0.749,1.400,5.183,3.819,78.43,28.150
2019-01-23 21:00:00,0.728,1.200,5.200,3.862,75.43,28.150
2019-01-23 21:30:00,0.673,1.370,5.250,3.800,90.43,28.150
2019-01-23 22:00:00,0.663,1.110,5.285,3.892,90.43,28.150
2019-01-23 22:30:00,0.619,0.950,4.840,3.830,92.43,28.150
2019-01-23 23:00:00,0.585,0.930,4.854,3.859,88.43,28.150
2019-01-23 23:30:00,0.568,0.980,4.703,3.828,82.43,28.150
2019-01-24 00:00:00,0.544,1.010,4.893,3.830,87.43,28.150
2019-01-24 00:30:00,0.540,0.860,4.360,3.743,85.43,28.150
2019-01-24 01:00:00,0.494,0.790,4.584,3.628,80.43,28.150
2019-01-24 01:30:00,0.510,0.860,4.961,3.577,85.43,28.100
2019-01-24 02:00:00,0.518,0.910,4.490,3.521,99.43,28.100
2019-01-24 02:30:00,0.505,1.200,3.721,3.431,84.43,28.100
2019-01-24 03:00:00,0.532,0.880,3.887,3.350,85.43,28.100
2019-01-24 03:30:00,0.548,0.940,3.355,3.356,88.43,28.050
2019-01-24 04:00:00,0.522,0.870,4.811,3.378,87.43,28.100
2019-01-24 04:30:00,0.545,1.080,3.605,3.339,81.43,28.100
2019-01-24 05:00:00,0.558,0.960,3.736,3.369,84.43,28.100
2019-01-24 05:30:00,0.579,0.980,3.956,3.319,82.43,28.100
2019-01-24 06:00:00,0.553,0.950,3.600,3.200,81.43,28.050
2019-01-24 06:30:00,0.546,1.200,3.669,3.238,88.43,28.100
2019-01-24 07:00:00,0.567,1.200,4.384,3.298,82.43,28.100
2019-01-24 07:30:00,0.603,1.060,3.738,3.294,90.43,28.100
2019-01-24 08:00:00,0.572,0.940,3.813,3.232,87.43,28.100
2019-01-24 08:30:00,0.575,1.090,4.230,3.367,81.43,28.100
2019-01-24 09:00:00,0.599,0.970,4.048,3.302,88.43,28.100
2019-01-24 09:30:00,0.567,1.250,4.130,3.393,87.43,28.150
2019-01-24 10:00:00,0.571,1.090,4.003,3.375,87.43,28.200
2019-01-24 10:30:00,0.549,0.970,4.179,3.336,90.43,28.250
2019-01-24 11:00:00,0.557,1.010,4.148,3.433,77.43,28.300
2019-01-24 11:30:00,0.508,0.820,4.019,3.443,81.43,28.350
2019-01-24 12:00:00,0.522,0.990,4.339,3.274,84.43,28.400
2019-01-24 12:30:00,0.540,1.000,3.907,3.455,91.43,28.400
2019-01-24 13:00:00,0.548,0.880,3.201,3.354,81.43,28.400
